collection_id,plante_sc,Famille,Genre,Espece,plante_fr,plante_precision,plante_inconnue,plante_caractere,photo_fleur,photo_plante,photo_feuille
8 324,Plante inconnue,Asteraceae,Symphyotrichum,Symphyotrichum novae-angliae,,Berberis vulgaris L.,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1526405500341.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526405500341.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526405500341.jpg
8 327,Plante inconnue,Lamiaceae,Salvia,Salvia pratensis,,Spirée,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1526410595281.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526410595281.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526410595281.jpg
8 331,Plante inconnue,Scrophulariaceae,Verbascum,Verbascum nigrum,,,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1526458094067.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526458094067.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526458094067.jpg
8 333,Plante inconnue,Asteraceae,Bellidiastrum,Bellidiastrum michelii,,Aloè,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1526489143308.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526489143308.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526489143308.jpg
8 337,Plante inconnue,Asteraceae,Symphyotrichum,Symphyotrichum novi-belgii,,pyracantha,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1526503642982.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526503642982.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526503642982.jpg
8 339,Plante inconnue,Papaveraceae,Glaucium,Glaucium flavum,,Alisier torminal,0.0,ne se prononce pas,https://spgp-api.65mo.fr/api/containers/spgp/download/1526534454132.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526534454132.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526534454132.jpg
8 342,,Onagraceae,Fuchsia,Fuchsia magellanica,,,1.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1526556494292.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526556494292.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526556494292.jpg
8 343,,Asteraceae,Helminthotheca,Helminthotheca echioides,,,1.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1526995134826.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526995134826.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526995134826.jpg
8 350,Plante inconnue,Fabaceae,Indigofera,Indigofera heterantha,,,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1526580642543.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526580642543.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526580642543.jpg
8 352,Plante inconnue,Cucurbitaceae,Cucurbita,Cucurbita ficifolia,,Narcisse des poètes,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1526583301882.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526583301882.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526583301882.jpg
8 355,Plante inconnue,Asteraceae,Zinnia,Zinnia elegans,,Anthyllis vulneraria L.,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1526585031067.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526585031067.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526585031067.jpg
8 357,Plante inconnue,Apiaceae,Torilis,Torilis japonica,,Anthyllis vulneraria L.,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1526585489281.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526585489281.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526585489281.jpg
8 369,Plante inconnue,Asteraceae,Inula,Inula conyza,,Chaenomeles japonica,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1526655191519.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526655191519.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526655191519.jpg
8 375,Plante inconnue,Asteraceae,Symphyotrichum,Symphyotrichum novi-belgii,,Weigela,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1526658425191.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526658425191.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526658425191.jpg
8 377,Plante inconnue,Asteraceae,Pilosella,Pilosella officinarum,,photinia,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1526734542687.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526734542687.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526734542687.jpg
8 378,Plante inconnue,Crassulaceae,Hylotelephium,Hylotelephium telephium,,houx,0.0,ne se prononce pas,https://spgp-api.65mo.fr/api/containers/spgp/download/1526662580587.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526662580587.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526662580587.jpg
8 387,Plante inconnue,Begoniaceae,Begonia,Begonia x semperflorens,,Cornus sanguinea,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1526754231890.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526754231890.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526754231890.jpg
8 388,Plante inconnue,Amaryllidaceae,Allium,Allium senescens,,monnaie du pape,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1526757447587.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526757447587.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526757447587.jpg
8 398,Plante inconnue,Asteraceae,Tripolium,Tripolium pannonicum,,cornouiller,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1526799043238.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526799043238.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526799043238.jpg
8 404,Plante inconnue,Rosaceae,Kerria,Kerria japonica,,cornouiller,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1526816230457.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526816230457.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526816230457.jpg
8 407,Plante inconnue,Cannabaceae,Cannabis,Cannabis sativa,,Pyracantha,0.0,ne se prononce pas,https://spgp-api.65mo.fr/api/containers/spgp/download/1526830453642.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526830453642.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526830453642.jpg
8 408,Plante inconnue,Asteraceae,Leucanthemum,Leucanthemum ircutianum,,,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1526821318904.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526821318904.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526821318904.jpg
8 409,Plante inconnue,Fabaceae,Acacia,Acacia karroo,,Pastel des teinturiers,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1526829223404.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526829223404.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526829223404.jpg
8 412,Plante inconnue,Asteraceae,Centaurea,Centaurea calcitrapa,,Dactylorhiza sambucina,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1526834592737.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526834592737.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526834592737.jpg
8 422,,Apiaceae,Pimpinella,Pimpinella saxifraga,,,1.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1526848656981.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526848656981.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526848656981.jpg
8 424,Plante inconnue,Asteraceae,Galinsoga,Galinsoga quadriradiata,,Grand Boucage (Pimpinella major),0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1526887882856.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526887882856.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526887882856.jpg
8 427,,Asteraceae,Rudbeckia,Rudbeckia amplexicaulis,,,1.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1526893096287.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526893096287.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526893096287.jpg
8 432,,Asparagaceae,Prospero,Prospero autumnale,,,1.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1527016178806.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527016178806.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527016178806.jpg
8 434,Plante inconnue,Asteraceae,Mantisalca,Mantisalca salmantica,,Cornouiller Sanguin,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1526912462354.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526912462354.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526912462354.jpg
8 435,Plante inconnue,Asteraceae,Hypochaeris,Hypochaeris radicata,,Phacelia,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1526913465370.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526913465370.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526913465370.jpg
8 442,Plante inconnue,Caprifoliaceae,Knautia,Knautia integrifolia,,Cotoneaster - Rosaceae,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1526919220862.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526919220862.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526919220862.jpg
8 443,Plante inconnue,Brassicaceae,Sinapis,Sinapis alba,,Spirée Blanche,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1526919702235.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526919702235.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526919702235.jpg
8 444,Plante inconnue,Geraniaceae,Geranium,Geranium pusillum,,Pyracantha - Rosaceae,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1526920448502.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526920448502.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526920448502.jpg
8 447,Plante inconnue,Plantaginaceae,Veronica,Veronica persica,,Cerfeuil sauvage,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1526925019134.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526925019134.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526925019134.jpg
8 448,Plante inconnue,Polygonaceae,Polygonum,Polygonum aviculare,,,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1526929116873.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526929116873.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526929116873.jpg
8 451,Plante inconnue,Rosaceae,Geum,Geum urbanum,,La passerage drave,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1526936015407.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526936015407.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526936015407.jpg
8 455,Plante inconnue,Fabaceae,Vicia,Vicia hirsuta,,badasse,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1526975404191.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526975404191.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526975404191.jpg
8 457,Plante inconnue,Fabaceae,Vicia,Vicia tetrasperma,,Oranger,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1526976446835.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526976446835.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526976446835.jpg
8 458,Plante inconnue,Scrophulariaceae,Verbascum,Verbascum macrurum,,pyracantha buisson ardent,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1526979123480.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526979123480.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526979123480.jpg
8 465,,Boraginaceae,Heliotropium,Heliotropium amplexicaule,,,1.0,ne se prononce pas,https://spgp-api.65mo.fr/api/containers/spgp/download/1526990683879.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526990683879.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1526990683879.jpg
8 472,Plante inconnue,Caryophyllaceae,Silene,Silene latifolia,,Ilex aquifolium,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1527002396088.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527002396088.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527002396088.jpg
8 473,Plante inconnue,Plantaginaceae,Veronica,Veronica persica,,Oenanthe safranée (Oenanthe crocata),0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1527002880806.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527002880806.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527002880806.jpg
8 475,Plante inconnue,Boraginaceae,Myosotis,Myosotis arvensis,,pyracantha,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1527003714258.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527003714258.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527003714258.jpg
8 493,Plante inconnue,Polygonaceae,Rumex,Rumex arifolius,,Giroflée,0.0,ne se prononce pas,https://spgp-api.65mo.fr/api/containers/spgp/download/1527062779484.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527062779484.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527062779484.jpg
8 501,Plante inconnue,Caprifoliaceae,Weigela,Weigela florida,,Taraxacum campylodes G.E.Haglund,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1527080788610.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527080788610.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527080788610.jpg
8 516,Plante inconnue,Plumbaginaceae,Plumbago,Plumbago auriculata,,Camomille (Matricaria recutita),0.0,ne se prononce pas,https://spgp-api.65mo.fr/api/containers/spgp/download/1527089778466.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527089778466.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527089778466.jpg
8 517,Plante inconnue,Asteraceae,Tragopogon,Tragopogon pratensis,,Lycopsis arvensis,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1527096069343.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527096069343.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527096069343.jpg
8 523,Plante inconnue,Asteraceae,Limbarda,Limbarda crithmoides,,bouton d'or,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1527101688461.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527101688461.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527101688461.jpg
8 529,,Asteraceae,Symphyotrichum,Symphyotrichum pilosum,,,1.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1527111658991.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527111658991.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527111658991.jpg
8 533,Plante inconnue,Lamiaceae,Salvia,Salvia microphylla,,bryone,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1527172126531.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527172126531.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527172126531.jpg
8 536,Plante inconnue,Asteraceae,Dahlia,Dahlia x cultorum,,cornouiller,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1527180316012.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527180316012.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527180316012.jpg
8 537,Plante inconnue,Asteraceae,Doronicum,Doronicum austriacum,,Centranthe rouge (Centranthus ruber),0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1527180360504.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527180360504.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527180360504.jpg
8 538,,Lamiaceae,Salvia,Salvia leucantha,,,1.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1527193161739.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527193161739.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527193161739.jpg
8 539,Plante inconnue,Ranunculaceae,Anemone,Anemone sylvestris,,Centaurée des montagnes (Cyanus montanus),0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1527229818303.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527229818303.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527229818303.jpg
8 540,,Fabaceae,Vicia,Vicia tetrasperma,,,1.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1527234632723.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527234632723.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527234632723.jpg
8 542,Plante inconnue,Plantaginaceae,Plantago,Plantago aristata,,Conium maculatum,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1527240616230.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527240616230.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527240616230.jpg
8 543,,Fabaceae,Trifolium,Trifolium fragiferum,,,1.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1527345106555.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527345106555.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527345106555.jpg
8 547,,Plantaginaceae,Plantago,Plantago major,,,1.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1527259581457.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527259581457.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527259581457.jpg
8 558,,Brassicaceae,Capsella,Capsella bursa-pastoris,,,1.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1527331826393.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527331826393.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527331826393.jpg
8 560,,Primulaceae,Lysimachia,Lysimachia arvensis,,,1.0,ne se prononce pas,https://spgp-api.65mo.fr/api/containers/spgp/download/1527336634617.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527336634617.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527336634617.jpg
8 564,,Amaranthaceae,Amaranthus,Amaranthus retroflexus,,,1.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1527346088112.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527346088112.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527346088112.jpg
8 566,Plante inconnue,Rosaceae,Fragaria,Fragaria vesca,,oenanthe aquatique,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1528374285648.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1528374285648.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1528374285648.jpg
8 569,Plante inconnue,Brassicaceae,Sisymbrium,Sisymbrium officinale,,le fusain (Euonymus europaeus),0.0,ne se prononce pas,https://spgp-api.65mo.fr/api/containers/spgp/download/1527362100903.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527362100903.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527362100903.jpg
8 572,Plante inconnue,Rosaceae,Potentilla,Potentilla heptaphylla,,anthyllis vulneraria,0.0,ne se prononce pas,https://spgp-api.65mo.fr/api/containers/spgp/download/1527428503838.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527428503838.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527428503838.jpg
8 579,,Onagraceae,Epilobium,Epilobium hirsutum,,,1.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1527446005354.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527446005354.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527446005354.jpg
8 581,Plante inconnue,Rubiaceae,Galium,Galium uliginosum,,cornouiller,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1527447409997.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527447409997.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527447409997.jpg
8 583,,Scrophulariaceae,Scrophularia,Scrophularia auriculata,,,1.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1527452044909.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527452044909.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527452044909.jpg
8 584,Plante inconnue,Solanaceae,Solanum,Solanum dulcamara,,Stachys Germanica L.,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1527456079584.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527456079584.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527456079584.jpg
8 594,,Rosaceae,Rosa,Rosa foetida,,,1.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1527516253453.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527516253453.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527516253453.jpg
8 598,Plante inconnue,Polygalaceae,Polygala,Polygala myrtifolia,,Oenanthe faux boucage,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1527520562972.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527520562972.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527520562972.jpg
8 603,,Begoniaceae,Begonia,Begonia x semperflorens,,,1.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1527531468617.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527531468617.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1527531468617.jpg
